ID,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Name_hash
6635,M,27.0,168.0,67.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,b6ddee8d72fccbe9778346e424ee2ee03bf77eccf5b9b736e1da7a794b73f200
6636,F,22.0,166.0,56.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,,d9a5daef6cc916a5f5a0e07d6aaa1dd7e415652cece63ca7b76ea7febe8f11e8
6637,M,29.0,178.0,60.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,,cb9babb0359e4997bc7bac417b153d487fa9679997f59b5d471c82fd5f79aa0e
6638,M,24.0,171.0,84.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze,0eb25e2358733e1467a0bf49c97d2cac00f9c504c75ebf2ca279945dba24b30e
6638,M,28.0,171.0,84.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold,0eb25e2358733e1467a0bf49c97d2cac00f9c504c75ebf2ca279945dba24b30e
6639,F,22.0,164.0,60.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Lightweight,,85013c3f464de5879807a8f7cadd63fbdd6c9de22d4ffb6ab05335ebfde7b5ab
6648,M,20.0,169.0,57.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,,c94696ec5c09512eb07475af9525da1a39852cd910d99a58efdb6c85b1c96846
6648,M,27.0,169.0,57.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Featherweight,,c94696ec5c09512eb07475af9525da1a39852cd910d99a58efdb6c85b1c96846
6692,M,21.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,f6abefb2df49776c99a9c606795c504d4e264c6056584a7c20bafbced0790830
6692,M,25.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",,f6abefb2df49776c99a9c606795c504d4e264c6056584a7c20bafbced0790830
6796,M,23.0,167.0,67.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Lightweight,,8c918aecd212ad5268e29acac814723913a1d8f7d131e18085917b5728641ec0
6804,M,19.0,185.0,80.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,,169ac37c4dc6b8d783355e2d551b4c4687d62851363b99390745c2be0b4e558a
6804,M,23.0,185.0,80.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,,169ac37c4dc6b8d783355e2d551b4c4687d62851363b99390745c2be0b4e558a
6959,M,24.0,,70.0,Hungaria Evezos Egylet,HUN,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,,d8d8d682fa3fb03ab1d22937f1c1db1e77d651f43543f5edabfff1709ef1ce32
6969,M,23.0,192.0,85.0,Hungary,HUN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,7d8d9da738142f19ec9c289ee4d3ed95c53363264baa9795fa5fe872126da7ba
6969,M,27.0,192.0,85.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,7d8d9da738142f19ec9c289ee4d3ed95c53363264baa9795fa5fe872126da7ba
6972,M,20.0,184.0,89.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",,8b8c4bb7a94e9bd2fbfb32b5c66bb7a374a77b8a88d0bc8cfbf4d9a70aac7219
6972,M,24.0,184.0,89.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,8b8c4bb7a94e9bd2fbfb32b5c66bb7a374a77b8a88d0bc8cfbf4d9a70aac7219
6972,M,24.0,184.0,89.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",,8b8c4bb7a94e9bd2fbfb32b5c66bb7a374a77b8a88d0bc8cfbf4d9a70aac7219
6972,M,28.0,184.0,89.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze,8b8c4bb7a94e9bd2fbfb32b5c66bb7a374a77b8a88d0bc8cfbf4d9a70aac7219
6989,M,30.0,184.0,85.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,,039859885036eeb4a0754e6484396dd2b25c0316ba2197444d542363eb4c02b6
7086,M,26.0,180.0,72.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,,008e8869b20638516ecffaac933fad4043c34dcabe094bb8607faccfca41cf8e
7086,M,26.0,180.0,72.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Silver,008e8869b20638516ecffaac933fad4043c34dcabe094bb8607faccfca41cf8e
7087,M,20.0,190.0,80.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",,208619b1638e036f47e512109050fc918a3d28c6b00a2fdd7db480cb1b5fd004
7087,M,24.0,190.0,80.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze,208619b1638e036f47e512109050fc918a3d28c6b00a2fdd7db480cb1b5fd004
7090,M,26.0,183.0,71.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",,775ed756a1dfa37ff29c07a40d84a5cf2561153f0b1f68bc17700a9747bb177b
7090,M,26.0,183.0,71.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",,775ed756a1dfa37ff29c07a40d84a5cf2561153f0b1f68bc17700a9747bb177b
7090,M,30.0,183.0,71.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Individual",,775ed756a1dfa37ff29c07a40d84a5cf2561153f0b1f68bc17700a9747bb177b
7090,M,30.0,183.0,71.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",Bronze,775ed756a1dfa37ff29c07a40d84a5cf2561153f0b1f68bc17700a9747bb177b
7090,M,34.0,183.0,71.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",Bronze,775ed756a1dfa37ff29c07a40d84a5cf2561153f0b1f68bc17700a9747bb177b
7092,M,28.0,188.0,77.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,,0c00c8a3ee331eb35b547afc8f9e097630117c558464fe18f25ae731572b1d0e
7092,M,28.0,188.0,77.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,0c00c8a3ee331eb35b547afc8f9e097630117c558464fe18f25ae731572b1d0e
7093,M,23.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 800 metres,,224701f7bbfa09b04d76ec1b4130fba3279e76d1dc7a14deb26c4cb0c4c2afd5
7094,M,25.0,171.0,75.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Bronze,b7ebe55102f3eb15160e813e33dfe7a4d3788c76fa6108f3de658fc5cc1afbdd
7095,M,28.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",,9bad008cdd83e017eee01d657d69ccafa6bb9c02da06853b22486e580a453d48
7097,M,,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,,690513df99c31a1e3b7b70da0d8a53b0ec6f6a411f3bacf8023ca29c6ac75db4
7098,M,23.0,180.0,67.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,,a03025b35fe3ca49e61c319625bbdd0252ddbd6048c1e34f80ee9b49f97249bc
7098,M,23.0,180.0,67.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Triple Jump,,a03025b35fe3ca49e61c319625bbdd0252ddbd6048c1e34f80ee9b49f97249bc
7124,M,23.0,178.0,71.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 20 kilometres Walk,,68d8820c351581758692b6c5c0de700aa2a767c5bbda59aad6fb4b71e76432dd
7152,M,26.0,,,Hungary,HUN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Men's Combined,,cbe7789fcedb3c9723425e8b648967d6b8565d9ba91473046465de9cd842daaa
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7161,F,17.0,163.0,50.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,,3656b48cadb8c95799826e3de1d33c5e9f42eee864ade9c295eba7cb48637f7f
7162,F,27.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver,a3ca82218f0d7062f5ab629aa08482e7dde0aef62163a6d8f7060a483c2aa247
7163,F,21.0,172.0,67.0,Hungary,HUN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,,db0aa077db851f22c5b071fff93836ba48bf2999b9cbe9690f18dd41ad3fa7bd
7163,F,21.0,172.0,67.0,Hungary,HUN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,,db0aa077db851f22c5b071fff93836ba48bf2999b9cbe9690f18dd41ad3fa7bd
7163,F,25.0,172.0,67.0,Hungary,HUN,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,,db0aa077db851f22c5b071fff93836ba48bf2999b9cbe9690f18dd41ad3fa7bd
7163,F,25.0,172.0,67.0,Hungary,HUN,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,,db0aa077db851f22c5b071fff93836ba48bf2999b9cbe9690f18dd41ad3fa7bd
7164,M,28.0,178.0,75.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,,5505d002c6ba4af9b16c31be4f0a3456049125ad855bf69dfe96c82325887bc3
7167,M,26.0,185.0,90.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,,6fbab7c03e0f0c1cb4355779658650d229c89ab318666ed59176fbdcebec8a17
7194,M,22.0,181.0,73.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7194,M,22.0,181.0,73.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7194,M,30.0,181.0,73.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7194,M,30.0,181.0,73.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7194,M,34.0,181.0,73.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7194,M,34.0,181.0,73.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Silver,a64120caa31e64d92eb527167a1ccb3f0f533d87a7394f089f6fbbddca2f63cc
7257,M,24.0,180.0,78.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver,590ab746d44ef4a180a77bd53b6f52820cb67ff3351bd9ef85c4062e6d080bb9
7258,M,22.0,161.0,55.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,,c6ea456e2a1c747d68af4a5ece7ed0342e7c8ef9cf89626a752d1c0ebca60fc1
7259,F,24.0,169.0,55.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Triple Jump,,53d4fd5cabdb236b46ab428f46307dc50b5d6eadf3c3eee98adfdaabe42fa36c
7290,M,22.0,185.0,75.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,009798c6bc4157fb0be9105e319cebd5343fa9cf715b8071c06947d3fdc41729
7292,M,20.0,190.0,120.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,ae75167a1b06f73193673066e349f8179ff2b4ac74ed92a661e1908514337cc8
7292,M,24.0,190.0,120.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,ae75167a1b06f73193673066e349f8179ff2b4ac74ed92a661e1908514337cc8
7296,F,19.0,170.0,57.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,,2830919a6898176c55226e6d54eab3cc9279cb5cc3d4da5d176ed765ee87ee83
7296,F,19.0,170.0,57.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,2830919a6898176c55226e6d54eab3cc9279cb5cc3d4da5d176ed765ee87ee83
7296,F,23.0,170.0,57.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,,2830919a6898176c55226e6d54eab3cc9279cb5cc3d4da5d176ed765ee87ee83
7296,F,23.0,170.0,57.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,2830919a6898176c55226e6d54eab3cc9279cb5cc3d4da5d176ed765ee87ee83
7341,M,28.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,,6b94ad5ee17191f084187eb0f8caa6eaf2b49b39d7c891399ed7a4abdc2864f0
7350,M,26.0,187.0,77.0,Hungary,HUN,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Men's 500 metres,,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7350,M,26.0,187.0,77.0,Hungary,HUN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7350,M,26.0,187.0,77.0,Hungary,HUN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7350,M,30.0,187.0,77.0,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7350,M,30.0,187.0,77.0,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7350,M,30.0,187.0,77.0,Hungary,HUN,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",,63b9baa150b1456acc927b27f8c4fb4c072bf06d78071f7fbcb44f44ee5eac2b
7354,M,17.0,186.0,80.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,,08d6fbce70ae1770b939d5ef4bbd41ac5cec5162c8686e5e25fa94228fdf9a6b
7354,M,21.0,186.0,80.0,Hungary,HUN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,08d6fbce70ae1770b939d5ef4bbd41ac5cec5162c8686e5e25fa94228fdf9a6b
7354,M,21.0,186.0,80.0,Hungary,HUN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Backstroke,,08d6fbce70ae1770b939d5ef4bbd41ac5cec5162c8686e5e25fa94228fdf9a6b
7354,M,25.0,186.0,80.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,,08d6fbce70ae1770b939d5ef4bbd41ac5cec5162c8686e5e25fa94228fdf9a6b
7354,M,25.0,186.0,80.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,08d6fbce70ae1770b939d5ef4bbd41ac5cec5162c8686e5e25fa94228fdf9a6b
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,14.0,153.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7355,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,,144870bb0b6ffecaf62f1fa0e8e5396d3458ab413475e2f7d3dfb8f197e8061e
7356,M,29.0,180.0,69.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,,82d599ff9a724a617153db94bbebba8b91c1f14978c07d306fdfb8a2faf5bd49
7357,M,32.0,172.0,73.0,Hungary,HUN,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,9d3c6b7e7a7e6e62c9a649d46bdacb610d46982fbbdd00753d183eac0d2fe673
7357,M,32.0,172.0,73.0,Hungary,HUN,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",,9d3c6b7e7a7e6e62c9a649d46bdacb610d46982fbbdd00753d183eac0d2fe673
7357,M,36.0,172.0,73.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze,9d3c6b7e7a7e6e62c9a649d46bdacb610d46982fbbdd00753d183eac0d2fe673
7357,M,36.0,172.0,73.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",,9d3c6b7e7a7e6e62c9a649d46bdacb610d46982fbbdd00753d183eac0d2fe673
7357,M,45.0,172.0,73.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Pistol, 50 metres",,9d3c6b7e7a7e6e62c9a649d46bdacb610d46982fbbdd00753d183eac0d2fe673
7358,F,25.0,165.0,65.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver,cfce45f99e975aedabd48362d7a6a0f550befd63850915bbdd035a9d4c9d8ac0
7359,F,30.0,172.0,66.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,,e847a9b96c68e5a2272e32e42f8e681a9ce7faee6bed8576cce7a892e1d1ae6b
7360,M,24.0,187.0,76.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,1187501ae0595d7b242b3667dc7523e87fe0c355c8897445a0f7472c2ccf911e
7360,M,28.0,187.0,76.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Men's Individual,,1187501ae0595d7b242b3667dc7523e87fe0c355c8897445a0f7472c2ccf911e
7360,M,32.0,187.0,76.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,,1187501ae0595d7b242b3667dc7523e87fe0c355c8897445a0f7472c2ccf911e
7361,M,25.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,,8854ce27df2645d655066620dcc7f7e0deb9ad378250c2ae05ab0153a4b8d40e
7362,M,21.0,192.0,78.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,,0accbc61d37f1e8bcd152d398511acca00e338f47f6f70cc14c8a99a219531ca
7363,M,30.0,180.0,75.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,0accbc61d37f1e8bcd152d398511acca00e338f47f6f70cc14c8a99a219531ca
7366,F,20.0,170.0,50.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,,490bad791c9358d412002d03fa54cbf424e53abf7fc014092f4928f7afdd15de
7366,F,20.0,170.0,50.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 200 metres,,490bad791c9358d412002d03fa54cbf424e53abf7fc014092f4928f7afdd15de
7366,F,20.0,170.0,50.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,,490bad791c9358d412002d03fa54cbf424e53abf7fc014092f4928f7afdd15de
7366,F,24.0,170.0,50.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,,490bad791c9358d412002d03fa54cbf424e53abf7fc014092f4928f7afdd15de
7367,M,38.0,175.0,68.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Jumping, Team",,f315412d71bd94c359e7b18234906daeb0dbe8d3f6aa22f64fe6b9a68069f29a
7401,M,27.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",,8379272e24881b744be20acfd0b357284cb80548f2f95c7d7cb95f3448905e54
7401,M,31.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",,8379272e24881b744be20acfd0b357284cb80548f2f95c7d7cb95f3448905e54
7401,M,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",,8379272e24881b744be20acfd0b357284cb80548f2f95c7d7cb95f3448905e54
7401,M,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Silver,8379272e24881b744be20acfd0b357284cb80548f2f95c7d7cb95f3448905e54
7422,M,21.0,183.0,77.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Middleweight,,875beeb31be8a7b444eed8f5e60f75edde819c6a9636ad1f083f7bbdbbef684c
7422,M,25.0,183.0,77.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,,875beeb31be8a7b444eed8f5e60f75edde819c6a9636ad1f083f7bbdbbef684c
7490,F,21.0,159.0,52.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,,b8e6be292ac3b11d82352bb332400b30c79750e943e3d6e61af844036b83fb47
7490,F,21.0,159.0,52.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,,b8e6be292ac3b11d82352bb332400b30c79750e943e3d6e61af844036b83fb47
7490,F,21.0,159.0,52.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,,b8e6be292ac3b11d82352bb332400b30c79750e943e3d6e61af844036b83fb47
7490,F,21.0,159.0,52.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,,b8e6be292ac3b11d82352bb332400b30c79750e943e3d6e61af844036b83fb47
7490,F,21.0,159.0,52.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,,b8e6be292ac3b11d82352bb332400b30c79750e943e3d6e61af844036b83fb47
